experiment_run_id,scenario,arm,repetition,sent_at,latency,status,success
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:08:51.331801+00:00,0.2922154359985143,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:08:52.329152+00:00,0.2294801550451666,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:08:53.329449+00:00,0.2937639970332384,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:08:54.332569+00:00,0.31017379090189934,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:08:55.329204+00:00,0.29492080700583756,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:08:56.332392+00:00,0.30792450509034097,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:08:57.329398+00:00,0.30681005492806435,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:08:58.329190+00:00,0.40379690495319664,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:08:59.331310+00:00,0.2967830030247569,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:00.329001+00:00,0.23595928587019444,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:01.329708+00:00,0.30031624902039766,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:02.329151+00:00,0.22110014013014734,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:03.329176+00:00,0.2205719701014459,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:04.329405+00:00,0.34840885014273226,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:05.328934+00:00,0.30105875502340496,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:06.329369+00:00,0.307442074874416,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:07.329343+00:00,0.22706056106835604,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:08.329743+00:00,0.2216706972103566,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:09.329403+00:00,0.3134129049722105,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:10.331414+00:00,0.22357063391245902,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:11.328870+00:00,0.321406516013667,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:12.329609+00:00,0.21877813711762428,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:13.330203+00:00,0.22195733594708145,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:14.329381+00:00,0.29490566183812916,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:15.329655+00:00,0.22677992400713265,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:16.329213+00:00,0.317232231143862,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:17.329063+00:00,0.2952543857973069,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:18.329842+00:00,0.3013015449978411,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:19.333231+00:00,0.3132971189916134,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:20.329756+00:00,0.2285110130906105,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:21.329574+00:00,0.8016644108574837,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:22.329928+00:00,0.7296610490884632,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:23.329204+00:00,0.7529276851564646,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:24.333751+00:00,0.73378472100012,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:25.329740+00:00,0.7212758250534534,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:26.330698+00:00,0.7704730650875717,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:27.329046+00:00,0.719354062108323,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:28.329999+00:00,0.84834831696935,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:29.329757+00:00,0.8116198820061982,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:30.340028+00:00,0.6978309680707753,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:31.329679+00:00,0.8341840070206672,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:32.329759+00:00,0.845072939991951,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:33.329943+00:00,0.76292306301184,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:34.330841+00:00,0.7953594028949738,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:35.353330+00:00,0.7044668891467154,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:36.329532+00:00,0.784335311036557,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:37.329029+00:00,0.8253316418267787,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:38.329111+00:00,0.7558144819922745,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:39.331775+00:00,0.8176320921629667,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:40.329248+00:00,0.761571176815778,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:41.328922+00:00,0.8030911178793758,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:42.328925+00:00,0.765009606955573,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:43.329102+00:00,0.7507127751596272,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:44.334024+00:00,0.7424470710102469,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:45.329459+00:00,0.7741810020525008,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:46.333672+00:00,0.8804626921191812,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:47.329258+00:00,0.7598590289708227,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:48.329131+00:00,0.8456371079664677,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:49.328969+00:00,0.8112734721507877,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:50.329532+00:00,0.7782591870054603,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:51.333418+00:00,0.8435099618509412,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:52.329222+00:00,0.8390954928472638,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:53.330729+00:00,0.7553727419581264,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:54.329185+00:00,0.7967691312078387,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:55.329650+00:00,0.7958898770157248,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:56.329785+00:00,0.7711652948055416,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:57.328784+00:00,0.8858354839030653,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:58.329003+00:00,0.8274119889829308,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:09:59.333721+00:00,0.8041268601082265,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:00.329002+00:00,0.6732260719873011,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:01.332837+00:00,0.8116223399993032,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:02.329753+00:00,0.7551559570711106,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:03.329276+00:00,0.7571718981489539,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:04.329358+00:00,0.7847459509503096,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:05.329745+00:00,0.8411248789634556,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:06.329043+00:00,0.8326792479492724,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:07.330609+00:00,0.7925991318188608,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:08.332180+00:00,0.7788652901072055,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:09.329175+00:00,0.7917056060396135,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:10.331056+00:00,0.7726623460184783,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:11.330304+00:00,0.7975053458940238,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:12.330479+00:00,0.7394883958622813,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:13.329763+00:00,0.6956730629317462,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:14.329202+00:00,0.740723401075229,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:15.329676+00:00,0.752745064906776,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:16.330424+00:00,0.8348896149545908,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:17.329720+00:00,0.6905349940061569,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:18.329026+00:00,0.7738347270060331,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:19.329616+00:00,0.7391641139984131,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:20.328735+00:00,0.7008516669739038,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:21.329169+00:00,0.809307883027941,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:22.329741+00:00,0.7361038560047746,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:23.328909+00:00,0.7171224609483033,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:24.329866+00:00,0.7561629489064217,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:25.329804+00:00,0.680521456990391,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:26.329782+00:00,0.8273318619467318,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:27.329037+00:00,0.7941933739930391,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:28.329709+00:00,0.7675544680096209,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:29.329808+00:00,0.7597812688909471,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:30.329732+00:00,0.6961687600705773,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:31.333870+00:00,0.7784416361246258,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:32.329623+00:00,0.8223031349480152,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:33.329208+00:00,0.8089211168698967,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:34.329053+00:00,0.7910234690643847,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:35.329453+00:00,0.7838850379921496,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:36.329870+00:00,0.7973540800157934,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:37.329530+00:00,0.7605937640182674,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:38.329284+00:00,0.8596583430189639,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:39.339943+00:00,0.7523055281490088,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:40.329285+00:00,0.7047001039609313,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:41.329385+00:00,0.8459917060099542,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:42.362433+00:00,0.716688847867772,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:43.330615+00:00,0.8282073240261525,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:44.329048+00:00,0.740675498964265,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:45.329770+00:00,0.8168819129932672,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:46.329167+00:00,0.7159859139937907,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:47.329984+00:00,0.8369144089519978,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:48.332028+00:00,0.7724552350118756,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:49.343136+00:00,0.7601796889211982,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:50.328925+00:00,1.0409877838101238,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:51.330990+00:00,0.229947468964383,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:52.330628+00:00,1.1656326870433986,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:53.330478+00:00,1.2809246289543808,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:54.329144+00:00,1.3633814158383757,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:55.329412+00:00,1.2995143339503556,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:56.329462+00:00,1.269607950001955,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:57.329127+00:00,1.2574656510259956,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:58.331294+00:00,1.2285302400123328,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:10:59.328966+00:00,1.2966889410745353,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:11:00.329581+00:00,1.2250567150767893,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:11:01.329029+00:00,1.2979201171547174,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:11:02.330982+00:00,1.295089625986293,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:11:03.329980+00:00,1.2169898471329361,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:11:04.329376+00:00,1.1355863600037992,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:11:05.329636+00:00,1.3441634851042181,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:11:06.340264+00:00,1.326214721892029,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:11:07.329355+00:00,1.1814433471299708,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:11:08.329274+00:00,1.1825259001925588,200,True
pilot-network_degrade-fixed_threshold-01-20260919T160306Z,network_degrade,fixed_threshold,1,2026-09-19T16:11:09.329369+00:00,1.2255352570209652,200,True
