stage,sent_at,latency,status,success
stage-1-baseline,2026-09-05T02:16:18.334713,2.2930553999976837,200,True
stage-1-baseline,2026-09-05T02:16:19.334615,2.369285499997204,200,True
stage-1-baseline,2026-09-05T02:16:20.334570,2.380413699997007,200,True
stage-1-baseline,2026-09-05T02:16:21.334831,2.303821400004381,200,True
stage-1-baseline,2026-09-05T02:16:22.334893,2.3883734999981243,200,True
stage-1-baseline,2026-09-05T02:16:23.335016,2.676076899995678,200,True
stage-1-baseline,2026-09-05T02:16:24.343830,2.587849199997436,200,True
stage-1-baseline,2026-09-05T02:16:25.342772,2.386003500003426,200,True
stage-1-baseline,2026-09-05T02:16:26.341202,2.456382800002757,200,True
stage-1-baseline,2026-09-05T02:16:27.335581,2.5867152999999234,200,True
stage-1-baseline,2026-09-05T02:16:28.341586,2.5584072999990894,200,True
stage-1-baseline,2026-09-05T02:16:29.341155,2.370111399999587,200,True
stage-1-baseline,2026-09-05T02:16:30.345002,2.1735163999983342,200,True
stage-2-fine-1.5,2026-09-05T02:16:32.518736,2.340366999997059,200,True
stage-2-fine-1.5,2026-09-05T02:16:33.193372,2.8422997999950894,200,True
stage-2-fine-1.5,2026-09-05T02:16:33.859439,3.138166499993531,200,True
stage-2-fine-1.5,2026-09-05T02:16:34.527169,3.4799627999964287,200,True
stage-2-fine-1.5,2026-09-05T02:16:35.190873,3.5082609000019147,200,True
stage-2-fine-1.5,2026-09-05T02:16:35.855091,3.6021405999999843,200,True
stage-2-fine-1.5,2026-09-05T02:16:36.523751,3.622458400001051,200,True
stage-2-fine-1.5,2026-09-05T02:16:37.189841,3.7201367000016035,200,True
stage-2-fine-1.5,2026-09-05T02:16:37.865554,3.8132735999970464,200,True
stage-2-fine-1.5,2026-09-05T02:16:38.522446,4.0043891000022995,200,True
stage-2-fine-1.5,2026-09-05T02:16:39.197315,4.183562599995639,200,True
stage-2-fine-1.5,2026-09-05T02:16:39.864491,4.167574800005241,200,True
stage-2-fine-1.5,2026-09-05T02:16:40.531651,4.271080799997435,200,True
stage-2-fine-1.5,2026-09-05T02:16:41.185677,4.053011799995147,200,True
stage-2-fine-1.5,2026-09-05T02:16:41.855568,3.980119599997124,200,True
stage-2-fine-1.5,2026-09-05T02:16:42.527084,3.9932924000022467,200,True
stage-2-fine-1.5,2026-09-05T02:16:43.189131,3.6346279999997932,200,True
stage-2-fine-1.5,2026-09-05T02:16:43.862640,3.7596592999980203,200,True
stage-2-fine-1.5,2026-09-05T02:16:44.530177,3.8337492999999085,200,True
stage-2-fine-1.5,2026-09-05T02:16:45.189539,3.7252732000051765,200,True
stage-2-fine-1.5,2026-09-05T02:16:45.864736,3.7579371000028914,200,True
stage-2-fine-1.5,2026-09-05T02:16:46.520463,3.8008060999927693,200,True
stage-2-fine-1.5,2026-09-05T02:16:47.191175,3.448130200005835,200,True
stage-2-fine-1.5,2026-09-05T02:16:47.862462,3.392537599997013,200,True
stage-2-fine-1.5,2026-09-05T02:16:48.531181,3.462383600002795,200,True
stage-2-fine-1.5,2026-09-05T02:16:49.186108,3.4834626000010758,200,True
stage-2-fine-1.5,2026-09-05T02:16:49.864844,3.4908065000054194,200,True
stage-2-fine-1.5,2026-09-05T02:16:50.520903,3.4463476000019,200,True
stage-2-fine-1.5,2026-09-05T02:16:51.197234,3.524841299993568,200,True
stage-2-fine-1.5,2026-09-05T02:16:51.868891,3.4707680999999866,200,True
stage-2-fine-1.5,2026-09-05T02:16:52.523534,3.4781081000037375,200,True
stage-2-fine-1.5,2026-09-05T02:16:53.187727,3.541504900000291,200,True
stage-2-fine-1.5,2026-09-05T02:16:53.853559,3.5607699999964098,200,True
stage-2-fine-1.5,2026-09-05T02:16:54.523510,3.4386535999947228,200,True
stage-2-fine-1.5,2026-09-05T02:16:55.186247,3.354957599993213,200,True
stage-2-fine-1.5,2026-09-05T02:16:55.861309,3.4919353000004776,200,True
stage-2-fine-1.5,2026-09-05T02:16:56.533270,3.4473186000032,200,True
stage-2-fine-1.5,2026-09-05T02:16:57.197015,3.4406354000020656,200,True
stage-2-fine-1.5,2026-09-05T02:16:57.867067,3.3917428999993717,200,True
stage-2-fine-1.5,2026-09-05T02:16:58.530743,3.6687313000002177,200,True
stage-2-fine-1.5,2026-09-05T02:16:59.196181,3.316437199995562,200,True
stage-2-fine-1.5,2026-09-05T02:16:59.864436,3.3407428999998956,200,True
stage-2-fine-1.5,2026-09-05T02:17:00.518878,3.4073774999997113,200,True
stage-2-fine-1.5,2026-09-05T02:17:01.192388,3.7317861999981687,200,True
stage-2-fine-1.5,2026-09-05T02:17:01.855517,3.800414900004398,200,True
stage-2-fine-1.5,2026-09-05T02:17:02.525596,3.8879460000025574,200,True
stage-2-fine-1.5,2026-09-05T02:17:03.199740,3.889594100000977,200,True
stage-2-fine-1.5,2026-09-05T02:17:03.859621,3.549489500001073,200,True
stage-2-fine-1.5,2026-09-05T02:17:04.528740,3.5788520999994944,200,True
stage-2-fine-1.5,2026-09-05T02:17:05.193791,3.693893899995601,200,True
stage-2-fine-1.5,2026-09-05T02:17:05.857785,3.693027399996936,200,True
stage-2-fine-1.5,2026-09-05T02:17:06.519831,3.679115000006277,200,True
stage-2-fine-1.5,2026-09-05T02:17:07.185749,3.7131586000032257,200,True
stage-2-fine-1.5,2026-09-05T02:17:07.859162,3.743116400000872,200,True
stage-2-fine-1.5,2026-09-05T02:17:08.524227,3.845771300002525,200,True
stage-2-fine-1.5,2026-09-05T02:17:09.187976,4.070451299994602,200,True
stage-2-fine-1.5,2026-09-05T02:17:09.856342,4.159159900002123,200,True
stage-2-fine-1.5,2026-09-05T02:17:10.520080,4.213114199999836,200,True
stage-2-fine-1.5,2026-09-05T02:17:11.193528,3.9197753999978886,200,True
stage-2-fine-1.5,2026-09-05T02:17:11.858940,4.140133100001549,200,True
stage-2-fine-1.5,2026-09-05T02:17:12.522671,4.186359500003164,200,True
stage-2-fine-1.5,2026-09-05T02:17:13.196401,4.228522600002179,200,True
stage-2-fine-1.5,2026-09-05T02:17:13.864074,3.9337299000035273,200,True
stage-2-fine-1.5,2026-09-05T02:17:14.522369,3.979752400002326,200,True
stage-2-fine-1.5,2026-09-05T02:17:15.189053,3.9815106999958516,200,True
stage-2-fine-1.5,2026-09-05T02:17:15.855953,3.6605886000033934,200,True
stage-2-fine-1.5,2026-09-05T02:17:16.522198,3.7959495000031893,200,True
stage-2-fine-1.5,2026-09-05T02:17:17.191279,3.90130080000381,200,True
stage-2-fine-1.5,2026-09-05T02:17:17.861574,3.900554600004398,200,True
stage-2-fine-1.5,2026-09-05T02:17:18.529397,3.9990520999999717,200,True
stage-2-fine-1.5,2026-09-05T02:17:19.198482,4.155382999997528,200,True
stage-2-fine-1.5,2026-09-05T02:17:19.855526,3.8830043000052683,200,True
stage-2-fine-1.5,2026-09-05T02:17:20.529523,3.8462557999955607,200,True
stage-2-fine-1.5,2026-09-05T02:17:21.188072,3.9462934999974095,200,True
stage-2-fine-1.5,2026-09-05T02:17:21.867433,3.9546489999993355,200,True
stage-2-fine-1.5,2026-09-05T02:17:22.525428,3.9982915000000503,200,True
stage-2-fine-1.5,2026-09-05T02:17:23.197450,3.6946452999982284,200,True
stage-2-fine-1.5,2026-09-05T02:17:23.860390,3.8410344000003533,200,True
stage-2-fine-1.5,2026-09-05T02:17:24.527930,4.046147799999744,200,True
stage-2-fine-1.5,2026-09-05T02:17:25.193605,4.108467899997777,200,True
stage-2-fine-1.5,2026-09-05T02:17:25.864531,4.17917459999444,200,True
stage-2-fine-1.5,2026-09-05T02:17:26.521076,4.334907200005546,200,True
stage-2-fine-1.5,2026-09-05T02:17:27.187555,4.0571190000046045,200,True
stage-2-fine-1.5,2026-09-05T02:17:27.853818,4.0567729999966105,200,True
stage-2-fine-1.5,2026-09-05T02:17:28.523814,4.184788499995193,200,True
stage-2-fine-1.5,2026-09-05T02:17:29.190198,4.282992600004945,200,True
stage-2-fine-1.5,2026-09-05T02:17:29.854775,3.9280155999949784,200,True
stage-2-fine-1.5,2026-09-05T02:17:30.523997,3.9968593000012334,200,True
stage-2-fine-1.5,2026-09-05T02:17:31.189651,4.128962399998272,200,True
stage-2-fine-1.5,2026-09-05T02:17:31.857200,3.7468765000012354,200,True
stage-2-fine-1.5,2026-09-05T02:17:32.531680,3.809686500004318,200,True
stage-2-fine-1.5,2026-09-05T02:17:33.193606,3.9140408000021125,200,True
stage-2-fine-1.5,2026-09-05T02:17:33.854689,3.9581878000026336,200,True
stage-2-fine-1.5,2026-09-05T02:17:34.520923,4.108284900001308,200,True
stage-2-fine-1.5,2026-09-05T02:17:35.192368,3.7444460000042454,200,True
stage-2-fine-1.5,2026-09-05T02:17:35.853997,3.8501547000050778,200,True
stage-2-fine-1.5,2026-09-05T02:17:36.523258,3.9258495999965817,200,True
stage-2-fine-1.5,2026-09-05T02:17:37.189714,4.014763999999559,200,True
stage-2-fine-1.5,2026-09-05T02:17:37.863949,4.0900445000006584,200,True
stage-2-fine-1.5,2026-09-05T02:17:38.522383,4.236023000004934,200,True
stage-2-fine-1.5,2026-09-05T02:17:39.190228,4.009719800000312,200,True
stage-2-fine-1.5,2026-09-05T02:17:39.856447,4.07321929999307,200,True
stage-2-fine-1.5,2026-09-05T02:17:40.522303,4.20224810000218,200,True
stage-2-fine-1.5,2026-09-05T02:17:41.197101,4.248252400000638,200,True
stage-2-fine-1.5,2026-09-05T02:17:41.855567,3.955884099996183,200,True
stage-2-fine-1.5,2026-09-05T02:17:42.520272,4.114772799999628,200,True
stage-2-fine-1.5,2026-09-05T02:17:43.186396,4.259639800002333,200,True
stage-2-fine-1.5,2026-09-05T02:17:43.865543,3.9927687000017613,200,True
stage-2-fine-1.5,2026-09-05T02:17:44.523471,4.206838599995535,200,True
stage-2-fine-1.5,2026-09-05T02:17:45.188424,4.315372200006095,200,True
stage-2-fine-1.5,2026-09-05T02:17:45.856941,4.561381999999867,200,True
stage-2-fine-1.5,2026-09-05T02:17:46.531821,4.275679099999252,200,True
stage-2-fine-1.5,2026-09-05T02:17:47.198165,4.612511400002404,200,True
stage-2-fine-1.5,2026-09-05T02:17:47.854599,4.780197100000805,200,True
stage-2-fine-1.5,2026-09-05T02:17:48.524350,4.510608199998387,200,True
stage-2-fine-1.5,2026-09-05T02:17:49.188698,4.819335600004706,200,True
stage-2-fine-1.5,2026-09-05T02:17:49.864631,4.551608500005386,200,True
stage-2-fine-1.5,2026-09-05T02:17:50.523813,4.825112099999387,200,True
stage-2-fine-1.5,2026-09-05T02:17:51.191263,4.627740500000073,200,True
stage-2-fine-1.5,2026-09-05T02:17:51.857042,4.855423399996653,200,True
stage-2-fine-1.5,2026-09-05T02:17:52.523952,4.9935372000036296,200,True
stage-2-fine-1.5,2026-09-05T02:17:53.197958,4.754008299998532,200,True
stage-2-fine-1.5,2026-09-05T02:17:53.857715,4.662304500001483,200,True
stage-2-fine-1.5,2026-09-05T02:17:54.520015,4.882000899997365,200,True
stage-2-fine-1.5,2026-09-05T02:17:55.198368,4.602851600000577,200,True
stage-2-fine-1.5,2026-09-05T02:17:55.865000,4.6619868999987375,200,True
stage-2-fine-1.5,2026-09-05T02:17:56.523458,4.427828700005193,200,True
stage-2-fine-1.5,2026-09-05T02:17:57.190845,4.644189400001778,200,True
stage-2-fine-1.5,2026-09-05T02:17:57.854664,4.397077800000261,200,True
stage-2-fine-1.5,2026-09-05T02:17:58.520106,4.530240199994296,200,True
stage-2-fine-1.5,2026-09-05T02:17:59.188725,4.254979100005585,200,True
stage-2-fine-1.5,2026-09-05T02:17:59.856508,4.255525399996259,200,True
stage-2-fine-1.5,2026-09-05T02:18:00.523451,4.097261399998388,200,True
stage-2-fine-1.5,2026-09-05T02:18:01.190612,3.7182941999999457,200,True
stage-2-fine-1.5,2026-09-05T02:18:01.864153,3.485567699994135,200,True
stage-3-fine-2.0,2026-09-05T02:18:05.350153,2.651792699994985,200,True
stage-3-fine-2.0,2026-09-05T02:18:05.857961,3.3393110999968485,200,True
stage-3-fine-2.0,2026-09-05T02:18:06.357480,3.6858457999987877,200,True
stage-3-fine-2.0,2026-09-05T02:18:06.850799,4.217525300002308,200,True
stage-3-fine-2.0,2026-09-05T02:18:07.356008,4.663595700003498,200,True
stage-3-fine-2.0,2026-09-05T02:18:07.860966,4.682956599994213,200,True
stage-3-fine-2.0,2026-09-05T02:18:08.357036,4.818075900002441,200,True
stage-3-fine-2.0,2026-09-05T02:18:08.855706,5.381061100000807,200,True
stage-3-fine-2.0,2026-09-05T02:18:09.351265,5.550714299999527,200,True
stage-3-fine-2.0,2026-09-05T02:18:09.856341,5.6969479999970645,200,True
stage-3-fine-2.0,2026-09-05T02:18:10.356445,5.763522100001865,200,True
stage-3-fine-2.0,2026-09-05T02:18:10.856423,5.916716200001247,200,True
stage-3-fine-2.0,2026-09-05T02:18:11.356184,6.083470800003852,200,True
stage-3-fine-2.0,2026-09-05T02:18:11.857408,6.232010200001241,200,True
stage-3-fine-2.0,2026-09-05T02:18:12.356407,6.358597699996608,200,True
stage-3-fine-2.0,2026-09-05T02:18:12.857456,6.478416700003436,200,True
stage-3-fine-2.0,2026-09-05T02:18:13.365176,6.5620727999994415,200,True
stage-3-fine-2.0,2026-09-05T02:18:13.861970,6.749258499999996,200,True
stage-3-fine-2.0,2026-09-05T02:18:14.356611,7.001717300001474,200,True
stage-3-fine-2.0,2026-09-05T02:18:14.856694,7.14528319999954,200,True
stage-3-fine-2.0,2026-09-05T02:18:15.351288,6.650713000002725,200,True
stage-3-fine-2.0,2026-09-05T02:18:15.857099,6.845954999997048,200,True
stage-3-fine-2.0,2026-09-05T02:18:16.360606,7.163136700000905,200,True
stage-3-fine-2.0,2026-09-05T02:18:16.861581,7.497155599994585,200,True
stage-3-fine-2.0,2026-09-05T02:18:17.856437,7.27662109999801,200,True
stage-3-fine-2.0,2026-09-05T02:18:17.357123,7.7760149000023375,200,True
stage-3-fine-2.0,2026-09-05T02:18:18.357757,7.49230720000196,200,True
stage-3-fine-2.0,2026-09-05T02:18:18.858559,7.800640500005102,200,True
stage-3-fine-2.0,2026-09-05T02:18:19.356562,8.099449499997718,200,True
stage-3-fine-2.0,2026-09-05T02:18:20.355412,7.8726822000026,200,True
stage-3-fine-2.0,2026-09-05T02:18:19.856997,8.371167900004366,200,True
stage-3-fine-2.0,2026-09-05T02:18:20.855304,8.254510599996138,200,True
stage-3-fine-2.0,2026-09-05T02:18:21.354451,8.67337559999578,200,True
stage-3-fine-2.0,2026-09-05T02:18:21.858099,8.170306499996514,200,True
stage-3-fine-2.0,2026-09-05T02:18:22.350990,8.48351079999702,200,True
stage-3-fine-2.0,2026-09-05T02:18:22.856683,8.883297400003357,200,True
stage-3-fine-2.0,2026-09-05T02:18:23.356710,8.427766900000279,200,True
stage-3-fine-2.0,2026-09-05T02:18:23.863846,8.738076599998749,200,True
stage-3-fine-2.0,2026-09-05T02:18:24.356287,9.144370300004084,200,True
stage-3-fine-2.0,2026-09-05T02:18:24.856549,8.644156599999405,200,True
stage-3-fine-2.0,2026-09-05T02:18:25.356562,8.968453400004364,200,True
stage-3-fine-2.0,2026-09-05T02:18:26.356299,8.858713900001021,200,True
stage-3-fine-2.0,2026-09-05T02:18:25.856601,9.358467999998538,200,True
stage-3-fine-2.0,2026-09-05T02:18:26.855672,9.279038300002867,200,True
stage-3-fine-2.0,2026-09-05T02:18:27.856099,9.252276400002302,200,True
stage-3-fine-2.0,2026-09-05T02:18:27.356667,9.751734599994961,200,True
stage-3-fine-2.0,2026-09-05T02:18:28.357114,9.659358899996732,200,True
stage-3-fine-2.0,2026-09-05T02:18:28.857280,9.216844700000365,200,True
stage-3-fine-2.0,2026-09-05T02:18:29.856761,9.143006199999945,200,True
stage-3-fine-2.0,2026-09-05T02:18:29.356321,9.688142800005153,200,True
stage-3-fine-2.0,2026-09-05T02:18:30.356776,9.64166600000317,200,True
stage-3-fine-2.0,2026-09-05T02:18:30.851702,10.072504099996877,200,True
stage-3-fine-2.0,2026-09-05T02:18:31.356718,9.56981139999698,200,True
stage-3-fine-2.0,2026-09-05T02:18:31.856311,10.00360310000542,200,True
stage-3-fine-2.0,2026-09-05T02:18:32.356256,9.503695899999002,200,True
stage-3-fine-2.0,2026-09-05T02:18:32.856153,9.961307999998098,200,True
stage-3-fine-2.0,2026-09-05T02:18:33.856170,9.848448700002336,200,True
stage-3-fine-2.0,2026-09-05T02:18:33.356036,10.35101100000611,200,True
stage-3-fine-2.0,2026-09-05T02:18:34.856527,9.818876900004398,200,True
stage-3-fine-2.0,2026-09-05T02:18:34.350337,10.325256799995259,200,True
stage-3-fine-2.0,2026-09-05T02:18:35.356422,10.2270783999993,200,True
stage-3-fine-2.0,2026-09-05T02:18:35.856716,9.726811300002737,200,True
stage-3-fine-2.0,2026-09-05T02:18:36.851030,9.569349900004454,200,True
stage-3-fine-2.0,2026-09-05T02:18:36.356558,10.06387459999678,200,True
stage-3-fine-2.0,2026-09-05T02:18:37.850578,9.643126800001482,200,True
stage-3-fine-2.0,2026-09-05T02:18:37.356495,10.137263299999177,200,True
stage-3-fine-2.0,2026-09-05T02:18:38.856618,9.45222769999964,200,True
stage-3-fine-2.0,2026-09-05T02:18:38.355230,9.95370019999973,200,True
stage-3-fine-2.0,2026-09-05T02:18:39.356769,9.86621020000166,200,True
stage-3-fine-2.0,2026-09-05T02:18:39.854025,9.387760099998559,200,True
stage-3-fine-2.0,2026-09-05T02:18:40.356883,9.893144699999539,200,True
stage-3-fine-2.0,2026-09-05T02:18:40.854171,10.254285800001526,200,True
stage-3-fine-2.0,2026-09-05T02:18:41.355507,9.804988399999274,200,True
stage-3-fine-2.0,2026-09-05T02:18:41.857036,10.271330000003218,200,True
stage-3-fine-2.0,2026-09-05T02:18:42.358307,9.77010710000468,200,True
stage-3-fine-2.0,2026-09-05T02:18:42.856250,10.283204099992872,200,True
stage-3-fine-2.0,2026-09-05T02:18:43.356505,9.782974099995045,200,True
stage-3-fine-2.0,2026-09-05T02:18:44.355736,9.804257499999949,200,True
stage-3-fine-2.0,2026-09-05T02:18:43.856102,10.303934900002787,200,True
stage-3-fine-2.0,2026-09-05T02:18:45.357908,9.677789199995459,200,True
stage-3-fine-2.0,2026-09-05T02:18:44.853433,10.182310100004543,200,True
stage-3-fine-2.0,2026-09-05T02:18:45.857581,10.185393400002795,200,True
stage-3-fine-2.0,2026-09-05T02:18:46.364464,9.678576400001475,200,True
stage-3-fine-2.0,2026-09-05T02:18:46.856096,10.158728800000972,200,True
stage-3-fine-2.0,2026-09-05T02:18:47.355186,9.659681300006923,200,True
stage-3-fine-2.0,2026-09-05T02:18:47.855133,10.109632200001215,200,True
stage-3-fine-2.0,2026-09-05T02:18:48.355864,10.66699510000035,200,True
stage-3-fine-2.0,2026-09-05T02:18:48.856327,10.16656040000089,200,True
stage-3-fine-2.0,2026-09-05T02:18:49.857057,10.154741500002274,200,True
stage-3-fine-2.0,2026-09-05T02:18:49.356344,10.655590000002121,200,True
stage-3-fine-2.0,2026-09-05T02:18:50.855263,10.14230900000257,200,True
stage-3-fine-2.0,2026-09-05T02:18:50.356030,10.685926400001335,200,True
stage-3-fine-2.0,2026-09-05T02:18:51.350157,10.685221799998544,200,True
stage-3-fine-2.0,2026-09-05T02:18:51.856047,10.227944300000672,200,True
stage-3-fine-2.0,2026-09-05T02:18:52.855348,10.16194039999391,200,True
stage-3-fine-2.0,2026-09-05T02:18:52.355938,10.661395299997821,200,True
stage-3-fine-2.0,2026-09-05T02:18:53.856934,10.143178199999966,200,True
stage-3-fine-2.0,2026-09-05T02:18:53.363492,10.63666799999919,200,True
stage-3-fine-2.0,2026-09-05T02:18:54.856823,10.084029400000873,200,True
stage-3-fine-2.0,2026-09-05T02:18:54.356668,10.628708899996127,200,True
stage-3-fine-2.0,2026-09-05T02:18:55.856920,10.070485700001882,200,True
stage-3-fine-2.0,2026-09-05T02:18:55.356889,10.570561399996222,200,True
stage-3-fine-2.0,2026-09-05T02:18:56.354823,10.653269599999476,200,True
stage-3-fine-2.0,2026-09-05T02:18:56.856250,10.151952599997458,200,True
stage-3-fine-2.0,2026-09-05T02:18:57.358129,10.645299899995734,200,True
stage-3-fine-2.0,2026-09-05T02:18:57.856225,10.147278000004007,200,True
stage-3-fine-2.0,2026-09-05T02:18:58.856370,10.037804799998412,200,True
stage-3-fine-2.0,2026-09-05T02:18:58.355911,10.53828010000143,200,True
stage-3-fine-2.0,2026-09-05T02:18:59.864814,9.994507600000361,200,True
stage-3-fine-2.0,2026-09-05T02:18:59.356307,10.503049099999771,200,True
stage-3-fine-2.0,2026-09-05T02:19:00.355879,10.583567500005302,200,True
stage-3-fine-2.0,2026-09-05T02:19:00.856285,10.083232099997986,200,True
stage-3-fine-2.0,2026-09-05T02:19:01.355924,10.67257470000186,200,True
stage-3-fine-2.0,2026-09-05T02:19:01.857122,10.171416299999692,200,True
stage-3-fine-2.0,2026-09-05T02:19:02.855573,10.23602789999859,200,True
stage-3-fine-2.0,2026-09-05T02:19:02.363338,10.728352399994037,200,True
stage-3-fine-2.0,2026-09-05T02:19:03.856480,10.344143800000893,200,True
stage-3-fine-2.0,2026-09-05T02:19:03.356038,10.844644400000107,200,True
stage-3-fine-2.0,2026-09-05T02:19:04.856038,10.27032390000386,200,True
stage-3-fine-2.0,2026-09-05T02:19:04.355960,10.77044190000015,200,True
stage-3-fine-2.0,2026-09-05T02:19:05.356193,10.774922399999923,200,True
stage-3-fine-2.0,2026-09-05T02:19:05.864543,10.26662010000291,200,True
stage-3-fine-2.0,2026-09-05T02:19:06.356358,10.787374200001068,200,True
stage-3-fine-2.0,2026-09-05T02:19:06.857161,10.28659499999776,200,True
stage-3-fine-2.0,2026-09-05T02:19:07.357374,10.793102100004035,200,True
stage-3-fine-2.0,2026-09-05T02:19:07.856642,10.293856800002686,200,True
stage-3-fine-2.0,2026-09-05T02:19:08.362534,10.744921199999226,200,True
stage-3-fine-2.0,2026-09-05T02:19:08.856245,11.241067400005704,200,True
stage-3-fine-2.0,2026-09-05T02:19:09.355872,10.741466800005583,200,True
stage-3-fine-2.0,2026-09-05T02:19:09.855962,11.326928900001803,200,True
stage-3-fine-2.0,2026-09-05T02:19:10.357442,10.825496800003748,200,True
stage-3-fine-2.0,2026-09-05T02:19:10.855934,10.327023099998769,200,True
stage-3-fine-2.0,2026-09-05T02:19:11.355294,10.867114499997115,200,True
stage-3-fine-2.0,2026-09-05T02:19:11.855865,10.366643500005011,200,True
stage-3-fine-2.0,2026-09-05T02:19:12.856026,10.419841700000688,200,True
stage-3-fine-2.0,2026-09-05T02:19:12.355509,10.92038329999923,200,True
stage-3-fine-2.0,2026-09-05T02:19:13.856043,10.427172700001393,200,True
stage-3-fine-2.0,2026-09-05T02:19:13.356824,10.926425300000119,200,True
stage-3-fine-2.0,2026-09-05T02:19:14.855971,10.493897799999104,200,True
stage-3-fine-2.0,2026-09-05T02:19:14.355818,10.994089100000565,200,True
stage-3-fine-2.0,2026-09-05T02:19:15.855690,10.463241299999936,200,True
stage-3-fine-2.0,2026-09-05T02:19:15.355314,10.963656100000662,200,True
stage-3-fine-2.0,2026-09-05T02:19:16.355715,11.052166400004353,200,True
stage-3-fine-2.0,2026-09-05T02:19:16.856640,10.55127150000044,200,True
stage-3-fine-2.0,2026-09-05T02:19:17.855823,10.567882600000303,200,True
stage-3-fine-2.0,2026-09-05T02:19:17.355685,11.06806990000041,200,True
stage-3-fine-2.0,2026-09-05T02:19:18.363387,11.05592389999947,200,True
stage-3-fine-2.0,2026-09-05T02:19:18.856233,10.563139599995338,200,True
stage-3-fine-2.0,2026-09-05T02:19:19.355511,11.175246900005732,200,True
stage-3-fine-2.0,2026-09-05T02:19:19.855452,10.675343300004897,200,True
stage-3-fine-2.0,2026-09-05T02:19:20.355398,11.278561000006448,200,True
stage-3-fine-2.0,2026-09-05T02:19:20.855013,10.828241700000945,200,True
stage-3-fine-2.0,2026-09-05T02:19:21.858249,10.784299999999348,200,True
stage-3-fine-2.0,2026-09-05T02:19:21.356615,11.285974099999294,200,True
stage-3-fine-2.0,2026-09-05T02:19:22.856464,10.779860300004657,200,True
stage-3-fine-2.0,2026-09-05T02:19:22.355487,11.280887599998096,200,True
