stage,sent_at,latency,status,success
network-degrade-probe,2026-09-05T22:40:15.487090,2.2940862999967067,,False
network-degrade-probe,2026-09-05T22:40:16.489337,2.290735599992331,,False
network-degrade-probe,2026-09-05T22:40:17.486073,2.2844195000070613,,False
network-degrade-probe,2026-09-05T22:40:18.495219,2.2800835000089137,,False
network-degrade-probe,2026-09-05T22:40:19.487358,2.2906165000022156,,False
network-degrade-probe,2026-09-05T22:40:20.492347,2.2859999999927823,,False
network-degrade-probe,2026-09-05T22:40:21.495081,2.292416999989655,,False
network-degrade-probe,2026-09-05T22:40:22.500155,2.290627599999425,,False
network-degrade-probe,2026-09-05T22:40:23.499084,2.294473599991761,,False
network-degrade-probe,2026-09-05T22:40:24.490651,2.285521099998732,,False
network-degrade-probe,2026-09-05T22:40:25.497864,2.2929428999923402,,False
network-degrade-probe,2026-09-05T22:40:26.496672,2.2903661000018474,,False
network-degrade-probe,2026-09-05T22:40:27.489594,2.2844584999984363,,False
network-degrade-probe,2026-09-05T22:40:28.486526,2.2812244999950053,,False
network-degrade-probe,2026-09-05T22:40:29.488731,2.2906093999918085,,False
network-degrade-probe,2026-09-05T22:40:30.498026,2.290796399989631,,False
network-degrade-probe,2026-09-05T22:40:31.495155,2.285547299994505,,False
network-degrade-probe,2026-09-05T22:40:32.488316,2.2901336000068113,,False
network-degrade-probe,2026-09-05T22:40:33.488005,2.2889569999970263,,False
network-degrade-probe,2026-09-05T22:40:34.491903,2.3001473999902373,,False
network-degrade-probe,2026-09-05T22:40:35.491685,2.2979291999945417,,False
network-degrade-probe,2026-09-05T22:40:36.492699,2.283988600000157,,False
network-degrade-probe,2026-09-05T22:40:37.497167,2.28944729999057,,False
network-degrade-probe,2026-09-05T22:40:38.492371,2.285739500002819,,False
network-degrade-probe,2026-09-05T22:40:39.495729,2.2870931000070414,,False
network-degrade-probe,2026-09-05T22:40:40.500300,2.2826041000080295,,False
network-degrade-probe,2026-09-05T22:40:41.490404,2.2872938999935286,,False
network-degrade-probe,2026-09-05T22:40:42.486505,2.294494500005385,,False
network-degrade-probe,2026-09-05T22:40:43.499669,2.289889099993161,,False
network-degrade-probe,2026-09-05T22:40:44.499249,2.289867100000265,,False
network-degrade-probe,2026-09-05T22:40:45.489524,2.265031300004921,,False
network-degrade-probe,2026-09-05T22:40:46.487646,2.2826933000033023,,False
network-degrade-probe,2026-09-05T22:40:47.500337,2.302403499998036,,False
network-degrade-probe,2026-09-05T22:40:48.487706,2.2759155000094324,,False
network-degrade-probe,2026-09-05T22:40:49.497620,2.283749499998521,,False
network-degrade-probe,2026-09-05T22:40:50.491932,2.2879028000024846,,False
network-degrade-probe,2026-09-05T22:40:51.496879,2.2739733000053093,,False
network-degrade-probe,2026-09-05T22:40:52.499558,2.295871400012402,,False
network-degrade-probe,2026-09-05T22:40:53.489204,2.297221200002241,,False
network-degrade-probe,2026-09-05T22:40:54.491497,2.2803341999970144,,False
network-degrade-probe,2026-09-05T22:40:55.488997,2.3061449000088032,,False
network-degrade-probe,2026-09-05T22:40:56.499280,2.280722399998922,,False
network-degrade-probe,2026-09-05T22:40:57.489860,2.28890980000142,,False
network-degrade-probe,2026-09-05T22:40:58.485994,2.286460300005274,,False
network-degrade-probe,2026-09-05T22:40:59.490375,2.284980900003575,,False
network-degrade-probe,2026-09-05T22:41:00.487956,2.307832699996652,,False
network-degrade-probe,2026-09-05T22:41:01.492034,2.2866303000046173,,False
network-degrade-probe,2026-09-05T22:41:02.499360,2.28960950000328,,False
network-degrade-probe,2026-09-05T22:41:03.492505,2.294654700002866,,False
network-degrade-probe,2026-09-05T22:41:04.497147,2.29015580000123,,False
network-degrade-probe,2026-09-05T22:41:05.500548,2.3023294000013266,,False
network-degrade-probe,2026-09-05T22:41:06.498089,2.281770699992194,,False
network-degrade-probe,2026-09-05T22:41:07.495092,2.27657870000985,,False
network-degrade-probe,2026-09-05T22:41:08.488832,2.2890695999958552,,False
network-degrade-probe,2026-09-05T22:41:09.496180,2.2808899999945424,,False
network-degrade-probe,2026-09-05T22:41:10.486699,2.2828906000067946,,False
network-degrade-probe,2026-09-05T22:41:11.496856,2.281298700007028,,False
network-degrade-probe,2026-09-05T22:41:12.487835,2.2781346999981906,,False
network-degrade-probe,2026-09-05T22:41:13.488604,2.305516299995361,,False
network-degrade-probe,2026-09-05T22:41:14.495284,2.31802739998966,,False
network-degrade-probe,2026-09-05T22:41:15.485470,2.2814299000019673,,False
network-degrade-probe,2026-09-05T22:41:16.487420,2.2925623999908566,,False
network-degrade-probe,2026-09-05T22:41:17.487404,2.2881434000009904,,False
network-degrade-probe,2026-09-05T22:41:18.494634,2.2777226000034716,,False
network-degrade-probe,2026-09-05T22:41:19.488349,2.285456300000078,,False
network-degrade-probe,2026-09-05T22:41:20.486988,2.289447899995139,,False
network-degrade-probe,2026-09-05T22:41:21.491952,2.2939685999881476,,False
