experiment_run_id,scenario,arm,repetition,sent_at,latency,status,success
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:11.269228+00:00,1.2913797029759735,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:12.269869+00:00,0.5884741188492626,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:13.269946+00:00,0.2566057660151273,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:14.271694+00:00,0.2879010960459709,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:15.269892+00:00,0.18520870292559266,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:16.272492+00:00,0.26772058103233576,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:17.270370+00:00,0.20707801985554397,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:18.270059+00:00,0.2681272749323398,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:19.271809+00:00,0.2589432979002595,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:20.269711+00:00,0.2580564930103719,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:21.272383+00:00,0.25762840104289353,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:22.270024+00:00,0.18947321292944252,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:23.269819+00:00,0.2606603601016104,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:24.269783+00:00,0.3023140919394791,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:25.269983+00:00,0.27716149808838964,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:26.269697+00:00,0.1819740019273013,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:27.273781+00:00,0.1739715680014342,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:28.269963+00:00,0.18851244007237256,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:29.269576+00:00,0.26388330291956663,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:30.272549+00:00,0.1810452479403466,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:31.269203+00:00,0.27196278399787843,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:32.270976+00:00,0.2532273328397423,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:33.269865+00:00,0.2713888008147478,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:34.269713+00:00,0.2709324760362506,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:35.269484+00:00,0.1915109248366207,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:36.274330+00:00,0.2836497840471566,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:37.269495+00:00,0.2597740900237113,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:38.270569+00:00,0.19139744294807315,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:39.269767+00:00,0.25863140006549656,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:40.269479+00:00,0.261987985111773,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:41.279071+00:00,0.19725968898274004,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:42.269993+00:00,0.2542302368674427,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:43.270091+00:00,0.17776523507200181,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:44.269801+00:00,0.2001042130868882,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:45.270067+00:00,0.18697268003597856,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:46.273593+00:00,0.18575686286203563,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:47.269374+00:00,0.2885799529030919,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:48.270086+00:00,0.1783456509001553,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:49.269458+00:00,0.259242330910638,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:50.269635+00:00,0.2556318819988519,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:51.269941+00:00,0.2729676009621471,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:52.269897+00:00,0.27141889394260943,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:53.270593+00:00,0.2611906980164349,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:54.269764+00:00,0.1944891179446131,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:55.269377+00:00,0.2533975401893258,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:56.270044+00:00,0.27804473880678415,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:57.269311+00:00,0.2926537930034101,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:58.269475+00:00,0.28568538604304194,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:14:59.271058+00:00,0.25381578295491636,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:00.271050+00:00,0.17251522303558886,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:01.269875+00:00,0.27254755585454404,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:02.269373+00:00,0.25967504899017513,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:03.269448+00:00,0.2609431480523199,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:04.270056+00:00,0.19358063186518848,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:05.269416+00:00,0.25872207595966756,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:06.270006+00:00,0.2746036718599498,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:07.271426+00:00,0.25501138297840953,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:08.272850+00:00,0.17182328505441546,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:09.269377+00:00,0.17254620883613825,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:10.274439+00:00,0.2671845708973706,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:11.269685+00:00,0.27151983487419784,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:12.270199+00:00,0.28373729600571096,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:13.270169+00:00,0.18556227209046483,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:14.270072+00:00,0.28218052512966096,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:15.269867+00:00,0.2545397439971566,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:16.269970+00:00,0.35021464992314577,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:17.270520+00:00,0.2900937390513718,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:18.278978+00:00,0.25400439091026783,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:19.269641+00:00,0.18915828503668308,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:20.282514+00:00,0.25903855403885245,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:21.274668+00:00,0.3483769779559225,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:22.270118+00:00,0.2801743659656495,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:23.271581+00:00,0.28510697302408516,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:24.269620+00:00,0.26885432400740683,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:25.269632+00:00,0.18545034807175398,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:26.270034+00:00,0.2631480221170932,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:27.269318+00:00,0.280324119143188,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:28.271117+00:00,0.28259899094700813,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:29.271325+00:00,0.2689546071924269,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:30.269262+00:00,0.27298872894607484,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:31.277273+00:00,0.27929603797383606,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:32.270305+00:00,0.175207237014547,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:33.269620+00:00,0.2789303921163082,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:34.269720+00:00,0.24853637698106468,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:35.269784+00:00,0.18436141312122345,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:36.269658+00:00,0.2531195969786495,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:37.269327+00:00,0.17530272295698524,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:38.278903+00:00,0.18873629602603614,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:39.269228+00:00,0.17129140393808484,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:40.269443+00:00,0.25303883710876107,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:41.270137+00:00,0.253220482962206,200,True
verify-memory_pressure-candidate-rep3-20260920T041304Z,memory_pressure_candidate,native,1,2026-09-20T04:15:42.271054+00:00,0.1725416008848697,200,True
