experiment_run_id,scenario,arm,repetition,sent_at,latency,status,success
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:20.511317+00:00,0.23572821309790015,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:21.511399+00:00,0.3163263900205493,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:22.510741+00:00,0.3378146570175886,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:23.511011+00:00,0.24623527005314827,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:24.512611+00:00,0.31147928396239877,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:25.512516+00:00,0.23592591215856373,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:26.513929+00:00,0.32636834192089736,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:27.510730+00:00,0.31775504793040454,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:28.510915+00:00,0.23316746414639056,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:29.511017+00:00,0.24118098709732294,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:30.510908+00:00,0.3072272250428796,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:31.511347+00:00,0.25551261799409986,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:32.511369+00:00,0.22575696604326367,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:33.512679+00:00,0.23547701281495392,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:34.511223+00:00,0.2396497270092368,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:35.510952+00:00,0.24287005420774221,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:36.513704+00:00,0.3291737949475646,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:37.517856+00:00,0.22523587080650032,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:38.511193+00:00,0.31758035998791456,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:39.513236+00:00,0.2377912129741162,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:40.511963+00:00,0.24130382318980992,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:41.511101+00:00,0.2153286379761994,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:42.511254+00:00,0.2326695320662111,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:43.511110+00:00,0.3140170890837908,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:44.510968+00:00,0.2573756549973041,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:45.510734+00:00,0.24180444004014134,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:46.511635+00:00,0.31197383697144687,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:47.513159+00:00,0.23576580989174545,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:48.510790+00:00,0.3283189758658409,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:49.510747+00:00,0.3328703751321882,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:50.511293+00:00,0.2500492089893669,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:51.511380+00:00,0.34169157687574625,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:52.511302+00:00,0.24279454699717462,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:53.512645+00:00,0.24803500389680266,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:54.514759+00:00,0.226874107029289,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:55.511481+00:00,0.3131445131730288,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:56.512382+00:00,0.2362993028946221,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:57.511757+00:00,0.35121965408325195,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:58.511293+00:00,0.2472333600744605,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:50:59.511720+00:00,0.24825502489693463,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:00.512805+00:00,0.331704227020964,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:01.510871+00:00,0.3193419489543885,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:02.512566+00:00,0.2557338899932802,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:03.511570+00:00,0.24117156979627907,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:04.511870+00:00,0.23589993407949805,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:05.511948+00:00,0.31434993096627295,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:06.517246+00:00,0.30724594485946,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:07.511773+00:00,0.318690727930516,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:08.511431+00:00,0.24114934192039073,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:09.511460+00:00,0.3127931891940534,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:10.510860+00:00,0.23663754807785153,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:11.511603+00:00,0.23584281699731946,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:12.512560+00:00,0.31353652896359563,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:13.511435+00:00,0.22944482089951634,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:14.511631+00:00,0.2315839051734656,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:15.511615+00:00,0.2428259109146893,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:16.512143+00:00,0.3451869359705597,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:17.514804+00:00,0.32912479783408344,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:18.511419+00:00,0.2414609680417925,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:19.516518+00:00,0.23795838002115488,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:20.511293+00:00,0.239432635018602,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:21.511066+00:00,0.31081279111094773,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:22.516348+00:00,0.31207189010456204,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:23.511078+00:00,0.3183306260034442,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:24.511028+00:00,0.24688974604941905,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:25.510807+00:00,0.2623357339762151,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:26.512436+00:00,0.31200520996935666,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:27.511185+00:00,0.31293505197390914,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:28.514043+00:00,0.24025221006013453,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:29.511560+00:00,0.31703823804855347,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:30.510935+00:00,0.3115296398755163,200,True
