experiment_run_id,scenario,arm,repetition,sent_at,latency,status,success
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:01:54.297322+00:00,1.061582179972902,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:01:55.297893+00:00,0.45114936702884734,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:01:56.301930+00:00,0.3366993039380759,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:01:57.299829+00:00,0.24512869608588517,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:01:58.297444+00:00,0.23945905291475356,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:01:59.297953+00:00,0.32198173901997507,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:00.305763+00:00,0.35231534484773874,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:01.297478+00:00,0.32876859488897026,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:02.301981+00:00,0.24785396992228925,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:03.298290+00:00,0.2538798621390015,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:04.298303+00:00,0.2687896490097046,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:05.301582+00:00,0.23050717706792057,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:06.297552+00:00,0.3313478229101747,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:07.298422+00:00,0.25700669805519283,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:08.298278+00:00,0.2447148619685322,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:09.297781+00:00,0.32484358502551913,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:10.297687+00:00,0.27186837093904614,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:11.298343+00:00,0.23198941396549344,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:12.298327+00:00,0.16053500887937844,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:13.297853+00:00,0.2526980619877577,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:14.297689+00:00,0.3213026749435812,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:15.297420+00:00,0.2422038500662893,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:16.300501+00:00,0.27245564316399395,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:17.298355+00:00,0.2410316241439432,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:18.298294+00:00,0.25340019818395376,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:19.297455+00:00,0.33712522592395544,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:20.298701+00:00,0.24359272001311183,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:21.298334+00:00,0.24637226690538228,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:22.298115+00:00,0.2610793667845428,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:23.298038+00:00,0.16550711286254227,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:24.297950+00:00,0.23724217107519507,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:25.309926+00:00,0.258163824910298,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:26.300560+00:00,0.36833413294516504,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:27.299121+00:00,0.32545311213470995,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:28.299016+00:00,0.26175156398676336,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:29.301111+00:00,0.25668333913199604,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:30.297880+00:00,0.22887008194811642,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:31.298645+00:00,0.3239063380751759,200,True
verify-memory_pressure-candidate-rep2-20260920T040043Z,memory_pressure_candidate,native,1,2026-09-20T04:02:32.297708+00:00,0.16362446290440857,200,True
